300.002156882553,150.001077511437,199.998196542824
300.002102592662,150.000726848647,199.998576938423
300.001980179373,149.999905359287,199.999473895561
300.001793995919,149.998644667706,200.000849223975
300.0013950534,149.996640215389,200.002934282341
300.000995279096,149.993139778437,200.006885721749
300.000602964945,149.990450128808,200.009825483972
300.000159175298,149.987426874219,200.01313900174
299.999661643497,149.984027990561,200.016859307851
299.999115942054,149.980288271583,200.020949314841
299.998513384939,149.97618586989,200.025442580778
299.997858224367,149.971712752743,200.030338446509
299.997146242117,149.966852738937,200.03565796186
299.996380599871,149.961628105546,200.041375859552
299.995564773912,149.956062499865,200.047467096105
299.994697418296,149.950127685833,200.053957458454
299.993770091321,149.943824784896,200.060860455321
299.99279544768,149.937160494276,200.068143014843
299.991763699812,149.930130341806,200.075835789537
299.990674287142,149.92273446867,200.083940302002
299.989535808544,149.914984701775,200.092420652737
299.988343587381,149.906872669003,200.101297127668
299.987097612253,149.898398788241,200.110569250241
299.985797868542,149.889563476988,200.120236525724
299.984444287156,149.880367252237,200.130297842402
299.983035613854,149.870800814022,200.14076480652
299.981574392863,149.860883364394,200.151614887408
299.980059313189,149.850606150973,200.162858123557
299.978495853873,149.839972341382,200.174474117499
299.976867453222,149.828974095036,200.186522021295
299.975188955071,149.817608928711,200.198953874649
299.973464010051,149.805899441577,200.211751862994
299.971674863505,149.793838162697,200.224953870962
299.969842329682,149.781414300522,200.238522129467
299.967944531173,149.768639871066,200.252511959892
299.965997380447,149.755499632512,200.266882605055
299.964002894136,149.742007048559,200.28161576423
299.961940095678,149.72815184663,200.296786609267
299.959835256872,149.713934703878,200.3123101373
299.957663118368,149.699369214512,200.328257241512
299.955447533369,149.684427193108,200.344570108129
299.953165847375,149.669152494847,200.361291776051
299.9508307275,149.653481701287,200.378423048236
299.948453422494,149.637491380363,200.39587644032
299.946006966893,149.62115529902,200.413757487933
299.943522657263,149.604475373901,200.431961158009
299.940966000336,149.587434851468,200.450610824243
299.938360453759,149.570030167622,200.469630630183
299.935702078129,149.552291403241,200.489014617806
299.932988853193,149.534201190531,200.50878035259
299.930229758773,149.515765873351,200.528892766676
299.927395754698,149.496971490957,200.549454428396
299.924523190185,149.477817756524,200.570362035378
299.921583632531,149.458362535817,200.591628971363
299.918592884952,149.438525228018,200.613296731166
299.91554582205,149.418340617359,200.635340604688
299.912450685425,149.397792347963,200.657763829719
299.90926287899,149.37678426679,200.680721578851
299.906050607158,149.355575210418,200.703879403394
299.902786702166,149.333983587093,200.727435020495
299.899458729323,149.31206108312,200.751366894461
299.896074619936,149.289792979491,200.775657801753
299.892621500095,149.2671733376,200.800382920126
299.88912328578,149.244214532553,200.825438787423
299.885568119768,149.220911133215,200.850871447363
299.881957309482,149.197200407757,200.876725195009
299.878204103639,149.172734604096,200.903439338815
299.874479244057,149.148416640498,200.929969406987
299.870697694322,149.123754928439,200.95687348045
299.866854486468,149.098727662833,200.984172777758
299.862942060112,149.073284130459,201.011923439571
299.85898675641,149.047596981268,201.039936988347
299.854969527991,149.021543773682,201.0683468545
299.850908041445,148.995156579796,201.09707550193
299.846760066733,148.968414897566,201.126272584299
299.842558899042,148.94128823402,201.155842918899
299.83831771567,148.913852316493,201.185725446116
299.834007458084,148.886097460596,201.215974575989
299.829638778559,148.858004001744,201.246567926952
299.825209447063,148.829571319882,201.277571364288
299.820711063101,148.800821553506,201.308917905102
299.816163211196,148.771713572134,201.340627880614
299.811570549601,148.742275694778,201.372669536423
299.806903065194,148.712493521119,201.405105156559
299.802180002115,148.682404100057,201.437872583246
299.797381159923,148.651971490777,201.471035591157
299.792532513363,148.621181466855,201.504558347534
299.787639850079,148.590064397588,201.538382492272
299.782652780944,148.558595803721,201.572686032265
299.777626199599,148.526831874852,201.607256285099
299.772533443612,148.49470321878,201.642219104566
299.767379148042,148.462240822413,201.677540627989
299.762174790128,148.429421503,201.713219381408
299.756879986717,148.396284205362,201.749292524125
299.75153458646,148.362790139771,201.785722318104
299.746131249106,148.328997561556,201.822471485351
299.740661420793,148.294837214687,201.859616809922
299.735145602386,148.260355032104,201.897078797668
299.729555711247,148.225566965771,201.934866992926
299.723901527575,148.190447827371,201.973038187384
299.718159046382,148.154954564429,202.011668377243
299.712376678206,148.119176723707,202.050544785844
299.70655049267,148.083075446651,202.08973767865
299.70064105111,148.04663776851,202.129320120388
299.694654197723,148.009897936552,202.169256224709
299.688614830221,147.972805516446,202.20953800573
299.682511467601,147.935383625259,202.250172280371
299.676343920398,147.897632562311,202.291158374431
299.670131067278,147.859566604506,202.332417603432
299.663804801183,147.821116184478,202.374212461701
299.657433486408,147.78234925972,202.416281980791
299.651002257362,147.743293859454,202.458658271758
299.644511059065,147.703951325881,202.501339573717
299.637946092656,147.664247897649,202.544405430313
299.631309867434,147.624176994669,202.587861233929
299.624626254033,147.583793520165,202.631619937542
299.617813936239,147.542946670653,202.675939426672
299.61099692126,147.5019147616,202.720351282448
299.604096193048,147.460588293172,202.76514192191
299.596947431082,147.418000008131,202.811360761399
299.589919254806,147.375949207938,202.856853317806
299.582804938653,147.333607309063,202.902721889493
299.575611863507,147.291014498724,202.948924890327
299.568366236871,147.248071186153,202.995427181743
299.561044057778,147.204765266416,203.042320087393
299.553683543873,147.161192778295,203.089418795679
299.546204450942,147.117276605117,203.137025351841
299.538704131298,147.073065099515,203.184831172472
299.53107523259,147.028469659204,203.233126877945
299.523425836172,146.983573374303,203.2816571317
299.515688421745,146.938393362837,203.330528085304
299.507879633883,146.892895533291,203.379731626288
299.499983078936,146.847113093507,203.42927015219
299.492036961547,146.801028590424,203.479090492004
299.484013635196,146.754577440901,203.529298208121
299.475922920432,146.707861081109,203.579783696865
299.467770877484,146.660744387213,203.630655639608
299.459530045154,146.613349645359,203.681848898789
299.451211531172,146.565637777284,203.733384867093
299.442804595704,146.517646684055,203.785249497921
299.434332158848,146.469260297124,203.837491349458
299.42581889517,146.420619055468,203.889960826287
299.417187171569,146.371690253515,203.942806366666
299.408475295218,146.322263830734,203.996140483209
299.399711757578,146.272670444341,204.049645113584
299.390872678366,146.222764807205,204.103475672321
299.381957741159,146.172547314734,204.157632393766
299.3729954964,146.122032452983,204.212015206179
299.363928118169,146.071192544658,204.266821163027
299.354761871167,146.020080789888,204.321994927163
299.345542133592,145.968616696008,204.377448614131
299.336216151656,145.916695538714,204.433390929972
299.326857478328,145.864577462836,204.489490354863
299.317411835614,145.812238147177,204.54585672472
299.307878684032,145.759539648703,204.602594844258
299.298238998911,145.706519348101,204.659715401017
299.288529063171,145.653101213551,204.717208883299
299.27878939972,145.599493514865,204.774804282257
299.268939250042,145.545563774029,204.832823471768
299.258977643386,145.491312095221,204.891267455721
299.248966854408,145.436769321738,204.949922158472
299.238907192315,145.381936150914,205.008784981619
299.22872497763,145.326728655104,205.068128848805
299.218458164642,145.271214020854,205.127840909209
299.208122516227,145.215449674242,205.187758071701
299.197704800146,145.159381063552,205.247985110009
299.187185119733,145.103048826999,205.308533017877
299.17658979681,145.046322503264,205.369445529409
299.16592361965,144.989343477942,205.430614909796
299.155195962479,144.932016457526,205.492099955374
299.144362669283,144.874432252523,205.553887224131
299.133445235191,144.816546192501,205.615993248089
299.122423173542,144.75840018543,205.678404069827
299.111370761844,144.699928499293,205.741007445782
299.100195422979,144.641137906213,205.804091571635
299.088937991009,144.582048740073,205.867427047727
299.077571853013,144.522706914512,205.931064809965
299.066179774461,144.463030905961,205.994943898186
299.054639350288,144.403084745063,206.059205346836
299.043056890929,144.342756133461,206.123769034699
299.031331807513,144.28216158025,206.188690366182
299.019464376196,144.220802363827,206.254367222633
299.007594850943,144.159625856059,206.319835547701
298.995639298163,144.09814722344,206.385610520434
298.983597427285,144.036366701861,206.451691561625
298.97150104488,143.974313078343,206.517944873497
298.959252767339,143.911988375384,206.584682513628
298.946951866574,143.849386723812,206.65159532342
298.934560858108,143.78649065544,206.718807167464
298.922101105225,143.7232555423,206.786317308869
298.90951666097,143.659710062334,206.854184259478
298.896831220576,143.595978147477,206.92229213496
298.884097995018,143.531862546651,206.990692450998
298.871255248752,143.467502098686,207.059323022833
298.858264143685,143.402766096128,207.12850871986
298.845231700806,143.337819647126,207.197793049032
298.832093410673,143.272518744515,207.267437683572
298.818896740629,143.206943434067,207.337308914654
298.805548389789,143.141107253254,207.407537928443
298.792141084041,143.074998048159,207.477991115893
298.778626017143,143.008534889368,207.548804699863
298.765015767267,142.941782058458,207.619907785605
298.75132322657,142.874804932247,207.691232162112
298.737534891593,142.807539502222,207.762845810378
298.723647381267,142.739992665585,207.834742148786
298.709289025579,142.670302536849,207.908895606164
298.695209246982,142.60198860734,207.98145188993
298.681017425163,142.533499215782,208.054344924684
298.666727669602,142.46472303651,208.127417455844
298.652296976845,142.395640166373,208.200968638266
298.637726254396,142.325707099714,208.275166768423
298.623139469224,142.256070553753,208.349148768204
298.608420870801,142.186203007741,208.423479197914
298.593623401788,142.115921759848,208.498104632203
298.578736649589,142.045430971506,208.572934405511
298.563793189042,141.974677222936,208.647957853386
298.548713948445,141.903685407246,208.723294644025
298.533382046001,141.831842146063,208.799550908365
298.518113695843,141.760165828359,208.875505805532
298.502691093064,141.688316441233,208.951730214204
298.487193424196,141.61612701936,209.028239570273
298.471626433845,141.543599951879,209.104957756784
298.455888305664,141.470904451214,209.182089210119
298.440083606469,141.397864416249,209.259432711532
298.424211205194,141.324570937868,209.336974517951
298.408153710043,141.250959705522,209.414935455335
298.392043222517,141.177167721733,209.493017549613
298.375859646975,141.103028956937,209.571384523026
298.359497144384,141.028661354307,209.650084357487
298.342996843722,140.95365745634,209.729374365981
298.326490697707,140.878691982659,209.808544349187
298.309810947117,140.80348326844,209.888071371136
298.29306507927,140.728017835767,209.967784692786
298.276195003218,140.652203143152,210.047844835391
298.259126696313,140.575542556018,210.128721458559
298.242013037515,140.499228532718,210.209316094861
298.224815627297,140.42258552602,210.290181116871
298.207504536209,140.345676601664,210.371307649569
298.190091295701,140.268476042382,210.452709431653
298.172563540445,140.191010417198,210.534371353674
298.154916606176,140.113065751172,210.616451398964
298.137140304055,140.035108367813,210.698647314962
298.119278242719,139.956823444821,210.781099678376
298.101181890649,139.877733700767,210.864375890159
298.083094195042,139.798903213217,210.947355328395
298.064937515482,139.719822173702,211.030517309815
298.046623496638,139.640449781814,211.114016683806
298.028213459486,139.560884194917,211.197685301477
298.009644718634,139.481028332736,211.281708362254
297.990983442842,139.40085624677,211.365977820264
297.972215681333,139.320395870775,211.450516343486
297.953327992648,139.239676487458,211.535305684245
297.934377377426,139.158713708258,211.620247788085
297.915222699982,139.077512293115,211.705568980932
297.896039404712,138.996014901586,211.790954735644
297.876631653246,138.914200616792,211.876931872112
297.857159759805,138.832144874178,211.96299389733
297.837624062345,138.74984842631,212.049138222252
297.817888448486,138.667177394224,212.135869600088
297.797937346644,138.583981992068,212.223112619668
297.777989738651,138.500863512816,212.310181679659
297.757949817992,138.417421848996,212.397505354635
297.737734500343,138.333834174761,212.48506915948
297.717440946215,138.250016196658,212.57279403006
297.697016263782,138.165832824399,212.660862728776
297.676480253158,138.081490293944,212.749082304667
297.655868835464,137.996808698636,212.837468053129
297.634996612745,137.911741508915,212.92653177233
297.614098525734,137.826603982188,213.01549243206
297.593072369006,137.741217404135,213.104691390016
297.571949387736,137.655409244969,213.194138989718
297.550602232498,137.569381824194,213.284094227409
297.52924641894,137.483148590555,213.3740032563
297.507728500997,137.39671338519,213.464105573948
297.486055045655,137.309931810326,213.554704405137
297.464264928874,137.222896420519,213.645444616547
297.442348484985,137.135603398949,213.736424001854
297.420314816353,137.048057587207,213.827541520473
297.398084674007,136.960223129377,213.919180045191
297.37578642606,136.872159811929,214.010873928964
297.353360143818,136.783840669861,214.102742898138
297.330739925875,136.695008869488,214.195240778692
297.307769820423,136.605060221907,214.288804457606
297.284705941075,136.514792384519,214.38250514934
297.261329982802,136.423952586752,214.476998656614
297.237518827456,136.331580301826,214.573024182333
297.214018059403,136.240572383448,214.66761040045
297.190416598498,136.149505118033,214.762130031428
297.16686866809,136.058867936051,214.856219677652
297.142935840919,135.966764621602,214.951692625856
297.119132842591,135.875701327133,215.046249301092
297.095194771988,135.784556573375,215.140850220424
297.071227742273,135.693099904779,215.235492854844
297.047080931887,135.601465714127,215.330457990691
297.021840886356,135.506171335214,215.429343079853
296.997396330382,135.413940292031,215.524860207114
296.972858095021,135.321652751415,215.620411616759
296.948142595758,135.228924803951,215.716378111814
296.923289931898,135.135694968672,215.81265749095
296.898290093017,135.042465541304,215.90918166081
296.873128213771,134.949073692663,216.005804658637
296.847863679027,134.855099935761,216.102751769074
296.822363803762,134.760771611472,216.200206300605
296.796811716661,134.666554945037,216.29760527334
296.771102027637,134.572164641476,216.395131040849
296.745233269488,134.477280136942,216.49305880296
296.719330109609,134.382359256557,216.590929194162
296.69316925314,134.287158712486,216.689184538945
296.667029548134,134.191834030292,216.78728437667
296.640606523325,134.096219837847,216.885997816815
296.614141043469,134.000327154032,216.984732259445
296.587515685955,133.90426573726,217.083556091866
296.560660181601,133.807941500769,217.182907655282
296.53371801418,133.71128434825,217.282376134158
296.506573551205,133.614214186436,217.382245029338
296.479368662848,133.517022844982,217.482058247091
296.451957663548,133.419728138632,217.582229242966
296.424433154963,133.322126224168,217.682535477689
296.396783679163,133.224395868576,217.782882537021
296.368925903751,133.125948380025,217.883981822033
296.34087939111,133.027510036686,217.985103344798
296.312843561344,132.928987738763,218.08603343619
296.28454466367,132.830259816687,218.187493272165
296.256170649773,132.731328305416,218.288949868651
