0.140774,0.087890625,0.615234375,0.439453125,0.17578125,282.532446030688,0.433399684109306,219.346830599546
0.252559,0.087890625,0.52734375,-0.703125,0.17578125,282.771966229724,0.433767103781129,223.651097560375
0.364477,0.087890625,0.52734375,-3.427734375,0.17578125,282.304472433449,0.433049976716697,235.925935274692
0.47649,0.087890625,0.52734375,-6.85546875,0.17578125,281.178744758088,0.431323130735824,250.885670261836
0.60546,0.087890625,0.52734375,-11.42578125,0.17578125,278.584128724667,0.427343036466765,269.257106314775
0.716308,0.087890625,0.52734375,-15.556640625,0.17578125,274.180076587731,0.42058729980089,289.305645006513
0.844416,0.087890625,0.52734375,-20.7421875,0.087890625,268.062084236553,0.411202409712565,309.312191038484
0.956391,0.087890625,0.52734375,-25.3125,0.17578125,259.608739216763,0.398235130687748,330.383264629109
1.084401,0.087890625,0.52734375,-30.498046875,0.17578125,250.301991367447,0.383958747091294,348.891720842868
1.196352,0.087890625,0.52734375,-35.068359375,0.17578125,237.879587354079,0.36490300304876,369.054559796367
1.324429,0.087890625,0.52734375,-40.166015625,0.17578125,224.658498862133,0.344622091399525,386.76939113242
1.436438,0.087890625,0.52734375,-44.384765625,0.17578125,212.422389887138,0.325852120590885,400.716397825237
1.564439,0.087890625,0.52734375,-48.955078125,0.087890625,198.630756152213,0.304696002813819,414.278791603542
1.676411,0.087890625,0.52734375,-52.734375,0.17578125,183.85960668732,0.282037325546995,426.767216793598
1.788393,0.087890625,0.52734375,-56.42578125,0.17578125,170.638589341985,0.5235142779526,436.455910361846
1.90038,0.087890625,0.52734375,-59.677734375,0.087890625,157.322997326198,0.241330644682479,444.909276288808
2.028279,0.087890625,0.52734375,-63.28125,0.087890625,144.935720442241,0.22232878502386,451.877390965633
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
