168.117011361705,149.613084713783,33.9408587285276,-3.59175089190289,-10.3886182685916,46.716,0.056455,1
153.553045376533,158.505726224349,19.5915651067177,-2.32039694825995,-7.91070755384787,45.342,0.103726,2
140.688448055149,156.781843398386,25.1457348984471,-2.39418571206234,-9.31524550273135,42.594,0.14924,3
129.43358254048,153.757595563715,15.8776918277592,-1.76923503783278,-8.05191551004509,39.846,0.201588,4
117.499154278131,163.005146674875,9.63653002219697,-1.22638960635091,-6.75965003039613,39.846,0.280746,5
103.604409596762,161.524831774761,2.509702243482,-0.689500588829857,-5.45257782502948,37.098,0.338587,6
91.9914846909557,161.50396560163,6.93233305525224,-0.641907627260287,-6.83994551133743,35.724,0.385847,7
86.3502978314687,159.593614556506,-1.14052340779054,-0.362259786972333,-5.48404812585947,34.35,0.434567,8
78.2734894019955,157.443108923335,-2.52783765618863,-0.210717301573045,-5.49195905108711,32.976,0.481718,9
70.0432250760976,154.660226345132,-6.82510086331291,-0.0442606310874642,-4.12176236536456,31.602,0.529717,10
63.0507637911375,151.362190448503,-1.63007733789825,0.0843042777422946,-5.49535338160835,30.228,0.57774,11
56.3221170347532,147.31058586592,-2.33906358018488,0.210717301573045,-5.49195905108712,28.854,0.625745,12
49.6078759985944,142.953119737423,-2.9008793390042,0.34543325957263,-5.48513371424807,27.48,0.673715,13
43.034419721602,145.08267965101,-3.31978679522811,0.463141806212909,-5.47645101021983,27.48,0.72172,14
41.1263234848203,140.484834484315,11.6230111030985,1.47254911890655,-13.6608637754868,26.106,0.770547,15
32.0697966811779,134.496173608975,12.4769674740052,1.60781770818314,-12.2610308790596,24.732,0.818538,16
26.0071707107279,128.42388289441,2.59910533465431,0.831440584613487,-5.43274539751842,23.358,0.865722,17
24.9641873018629,129.959590700261,-17.9710703631226,-2.66453525910038e-15,1.4210854715202e-14,23.358,0.913707,18
20.2453869895696,123.398366458404,-23.811152130505,-0.257710364672396,1.34961526663728,21.984,0.961703,19
16.5752529746194,116.70413702229,-17.1539751493537,-1.33226762955019e-15,7.105427357601e-15,20.61,1.009703,20
12.8716844868556,109.561252884352,-22.6606374019629,-0.303101226209594,1.3401513521503,19.236,1.05769,21
8.23462352954403,109.711581110566,-15.7538930228944,0,0,19.236,1.10586,22
8.12844323784535,102.986149207812,-16.169990667302,0,0,17.862,1.153443,23
5.69376061544802,95.451164167345,-15.2016820730437,-1.77635683940025e-15,7.105427357601e-15,16.488,1.201927,24
2.04712269090396,95.3337481161474,-1.88082230669578,0.765372106430123,-2.63926306735397,16.488,1.25048,25
2.30611955451776,88.3093273639342,-8.38210670322664,0.400867609684871,-1.31422264457188,15.114,1.298667,26
25.6393238602133,88.9407586259414,-73.8780246022375,-2.91875471012961,9.16443096662834,13.74,1.345718,27
32.3024288858512,92.4468152530094,-126.232496739358,-6.06199319748352,18.2558465833186,13.74,1.393719,28
-26.996409086014,155.902327839356,-88.9263318674887,-5.17897408145349,14.1989867055235,27.48,1.442481,29
-93.1424049399936,239.823660486304,41.4247903158751,3.69427567567288,-8.88021684600841,45.342,1.490632,30
-57.6155736733482,145.059734865914,73.9031350093736,6.56581116478482,-15.1242939586741,27.48,1.537695,31
8.68304553467838,-13.2729430283273,49.2968280427698,4.28422184937586,-10.1227223188888,-2.748,1.585692,32
10.8728710463229,-20.8400190712609,36.9849168251459,3.2131663870319,-7.59204173916664,-4.122,1.633749,33
-14.0696851676285,36.4520597809554,37.0007495196406,3.27130153626336,-7.56717399422274,6.87,1.68179,34
-1.85929509761645,7.70888510585904,37.0081412330797,3.27130153626336,-7.56717399422274,1.374,1.729882,35
10.0577031338329,-21.1857152283642,33.8204903188102,2.69703610088118,-6.31845679502073,-4.122,1.777766,36
6.83024837384614,-14.0821837203998,33.8244263386867,2.68734054015648,-6.32258656099159,-2.748,1.825847,37
0.00575511434087727,0.00244614319349953,95.5523400319088,8.06202162046945,-18.9677596829748,0,1.873882,38
-2.52562071959247,-1.07348517625603,120.205800493138,10.2118940525946,-24.025828931768,0,1.921625,39
-2.01999171776613,-0.85857355713006,64.6538079089743,5.37468108031297,-12.6451731219832,0,1.970018,40
-0.102669328614606,-0.0436383822277647,-0.228817177196677,-0.537468108031299,1.26451731219832,0,2.017709,41
0.0541942251790154,0.0230346135969859,-6.39781282879,-1.07493621606259,2.52903462439664,0,2.065706,42
0.0451620491459477,0.0191955941410489,-6.39789563201673,-1.07493621606259,2.52903462439664,0,2.113696,43
0.0270974526574321,0.0115174513403369,-9.59708056784409,-1.61240432409389,3.79355193659495,0,2.161579,44
-0.0135487422694673,-0.00575873244559598,-9.59711444226337,-1.61240432409389,3.79355193659495,0,2.209714,45
