0,0,0,0,0,0,75.48903
-50.1477940484466,-26.0279248805382,26.3729062765741,0.263918465546552,-1.3484150116131,-4.122,75.529137
-50.4539572307296,-25.7632361151452,25.8191383056031,0.259780344541833,-1.34921835615653,-4.122,75.577126
-50.8745667008198,-25.4013899211011,25.1481140086014,0.253568590553663,-1.35039955934702,-4.122,75.625045
-46.3640875594479,-24.1338519157724,22.5396770599295,0.24735146653143,-1.35155216399691,-4.122,75.672999
-46.737059421184,-23.7793129412092,21.9237366866136,0.24112910414037,-1.35267614569654,-4.122,75.721037
-47.1452282947256,-23.4194402870206,21.2752526479077,0.234901635156653,-1.3537714806424,-4.122,75.769135
-42.3972742558846,-22.2973461235469,19.0052185366945,0.23074721729528,-1.35448577759624,-4.122,75.817068
-42.6929134566923,-21.9202735777786,18.584197243087,0.222431905053873,-1.35587611809269,-4.122,75.864846
-41.0564965392907,-21.3344269359228,12.6766558787317,6.66133814775094e-16,-3.5527136788005e-15,-4.122,75.912967
-36.3270259641321,-20.2574002612235,7.49394362846777,-0.21202602491989,1.35754225155487,-4.122,75.961417
-36.5125033883237,-19.9556639039864,7.1201929916002,-0.205776470646639,1.35850360475348,-4.122,76.009506
-31.6426403209879,-18.8722499395779,5.27014139222616,-0.197436975548505,1.35974065199444,-4.122,76.05742
-34.8000153727133,-19.0571699481935,4.41036487594041,-0.191177458881098,1.360634844187,-4.122,76.105087
-31.9457302614341,-18.3396194217751,4.70332315025777,-0.184913893488792,1.36150022107777,-4.122,76.153461
-34.0720370657772,-18.3404389984358,9.72174314012878,-6.66133814775094e-16,5.32907051820075e-15,-4.122,76.201398
-34.1020491907001,-18.0891032711829,12.5847537306538,0.174465980986721,-1.36287843239165,-4.122,76.249406
-34.2651533500889,-17.8210491252773,12.3061981551759,0.168192267723722,-1.36366688053862,-4.122,76.297433
-34.4340070282978,-17.5537879038654,12.0275205564601,0.161914992512438,-1.36442644917184,-4.122,76.345417
-29.4375742588598,-16.6723063201967,10.4786775964289,0.155634288291973,-1.3651571222053,-4.122,76.393396
-29.5429907430957,-16.4913744532032,10.2867072246863,0.151445312821795,-1.36562817678324,-4.122,76.441082
-31.8377609787238,-16.4856391912161,-28.2317212955524,-1.59675108122449,15.0294172203918,-4.122,76.489034
-27.4555363099894,-15.7909632831531,-32.683804508955,-1.6664398971016,16.4035704061448,-4.122,76.537361
-19.821526676605,-14.8236928173052,1.16379247669212,-0.132577852682118,1.36758879528103,-4.122,76.585367
-24.1392107852195,-15.0063675958028,18.0143533109037,0.505131624908241,-5.47273770991426,-4.122,76.633507
-24.169330009182,-14.7991308882026,21.0533266549134,0.599926426866539,-6.84375542245244,-4.122,76.681488
-24.3507553648836,-14.6424537116216,20.8972669816735,0.578927257766136,-6.84556376277479,-4.122,76.72931
-19.3970885740267,-14.0574632145045,16.6228765088409,0.43793467909098,-5.47852436490424,-4.122,76.777339
-19.5624640625456,-13.9053145700851,16.529363297389,0.412718277460175,-5.48048169629735,-4.122,76.825387
-19.7069189806509,-13.7496034590057,16.4346120695867,0.387493135349317,-5.4823229629471,-4.122,76.872815
-14.6615570101607,-13.2600246758201,12.2647963888461,0.27169484022925,-4.1130360943946,-4.122,76.921328
-13.3774306303426,-45.4320080020332,12.2031127480646,0.195941265694986,-4.11734028474668,-15.114,76.968964
