0.09786,26.3671875,26.89453125,-24.2578125,-0.087890625,301.431779282611,149.4169320475,187.783553652041
0.177783,26.3671875,26.806640625,-24.2578125,0.087890625,301.202222020308,149.879146628199,187.783553652041
0.257839,26.3671875,26.89453125,-24.2578125,0.263671875,301.405211841284,149.403762813703,187.170371626783
0.337818,26.3671875,26.89453125,-24.2578125,0.791015625,301.460204858746,148.855401054174,186.664569197683
0.41808,26.015625,26.806640625,-24.2578125,1.40625,301.957723627561,147.950537640167,184.719202842695
0.497716,25.6640625,26.455078125,-24.2578125,2.197265625,302.695847489524,144.872798425739,184.94356578845
0.577725,25.224609375,25.224609375,-24.2578125,3.1640625,301.800955984643,142.175113469755,189.575459483062
0.65773,24.697265625,24.08203125,-24.2578125,4.130859375,300.997454426213,138.985731754521,193.758362577903
0.737714,24.169921875,22.587890625,-24.2578125,5.361328125,300.064074126809,134.664848462144,199.209315879507
0.817767,23.466796875,21.09375,-24.2578125,6.6796875,298.480445886885,130.121887334693,205.684323157914
0.897695,22.8515625,19.51171875,-24.2578125,8.0859375,296.982676968264,125.691452701355,210.66248984959
0.9777,22.1484375,17.666015625,-24.2578125,9.755859375,294.787424500333,120.518612304725,217.105368159352
1.057669,21.26953125,15.732421875,-24.2578125,11.6015625,292.501090532098,114.379247437956,223.897067903065
1.137658,20.390625,13.447265625,-24.2578125,13.447265625,289.458873527949,107.594880208082,231.34512941431
1.249656,19.072265625,10.458984375,-24.2578125,16.171875,284.768010461987,98.9447232146515,240.865059652795
1.345685,17.841796875,7.822265625,-24.2578125,18.6328125,280.277103006791,91.6382887341067,248.152578751197
1.425622,16.875,5.44921875,-24.2578125,20.654296875,274.757780569002,83.8073329461583,256.473870921402
1.553671,15.380859375,1.845703125,-24.2578125,23.994140625,267.007006277524,74.3319286109024,266.200933552516
1.729678,13.359375,-2.98828125,-24.2578125,28.564453125,255.307965546623,61.4597282403217,277.715913258366
1.889665,11.513671875,-7.294921875,-24.2578125,32.607421875,242.940110006029,50.2638422278511,287.689744565322
2.001535,10.1953125,-10.37109375,-24.2578125,35.5078125,233.102754620583,42.2913603800428,294.70297074278
2.129645,8.701171875,-14.0625,-24.169921875,38.759765625,221.297490892625,34.2154057983006,301.416511002287
2.32164,6.328125,-19.3359375,-23.994140625,43.681640625,204.500217006544,23.3139799160651,308.460050669281
2.417589,5.2734375,-21.796875,-23.90625,45.966796875,194.560860450685,18.2589320459659,311.828680913731
2.513554,4.306640625,-23.994140625,-23.818359375,48.076171875,187.313260291113,14.6840517534321,313.957840508109
2.609613,3.427734375,-26.015625,-23.818359375,49.921875,179.800642472219,11.3231737343245,316.153354230953
2.705554,2.724609375,-27.861328125,-23.73046875,51.591796875,172.659426116377,8.21673802691155,317.691594852794
2.785558,2.109375,-29.091796875,-23.642578125,52.734375,167.438453623666,6.42433397608061,318.477901163782
2.865557,1.58203125,-30.234375,-23.466796875,53.7890625,163.362248788912,4.76264511903047,318.88971711515
2.94556,1.23046875,-31.201171875,-23.37890625,54.580078125,159.78998197304,3.43213433191574,319.04976410991
3.025562,0.87890625,-31.9921875,-23.37890625,55.37109375,156.728263938102,2.40437005149218,319.393354196771
3.105544,0.52734375,-32.6953125,-23.291015625,55.986328125,154.498349740824,1.42202515576005,319.319774441586
3.185559,0.3515625,-33.134765625,-23.203125,56.42578125,152.26101247521,0.934273596547788,319.837471694572
3.265525,0.17578125,-33.3984375,-23.203125,56.689453125,151.233337405901,0.695972015281475,319.717282169641
3.345541,0.087890625,-33.57421875,-23.115234375,56.865234375,150.707266889903,0.231182233335304,319.461975796198
